Index,Name,Emergency,2.2E+34,2E+34,1.7E+34,1.5E+34,1.3E+34,1.1E+34,9E+33,6E+33
392,L1_SingleEG15_SingleJet28_MidEta2p7_MinDr0p4_BptxAND,0,1,1,1,1,1,1,1,1
393,L1_SingleEG15_SingleJet44_MidEta2p7_MinDr0p4_BptxAND,0,1,1,1,1,1,1,1,1
394,L1_SingleEG15_SingleJet56_MidEta2p7_MinDr0p4_BptxAND,0,1,1,1,1,1,1,1,1
395,L1_SingleEG15_SingleJet60_MidEta2p7_MinDr0p4_BptxAND,0,1,1,1,1,1,1,1,1
396,L1_DoubleEG2_BptxAND,0,1,1,1,1,1,1,1,1
397,L1_DoubleEG5_BptxAND,0,1,1,1,1,1,1,1,1
398,L1_DoubleEG8_BptxAND,0,1,1,1,1,1,1,1,1
399,L1_DoubleEG10_BptxAND,0,1,1,1,1,1,1,1,1
400,L1_DoubleEG2_NotMinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
401,L1_DoubleEG5_NotMinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
402,L1_DoubleEG2_NotMinimumBiasHF2_AND_BptxAND,0,1,1,1,1,1,1,1,1
403,L1_DoubleEG5_NotMinimumBiasHF2_AND_BptxAND,0,1,1,1,1,1,1,1,1
407,L1_ETTAsym40,0,1,1,1,1,1,1,1,1
408,L1_ETTAsym50,0,1,1,1,1,1,1,1,1
409,L1_ETTAsym60,0,1,1,1,1,1,1,1,1
410,L1_ETTAsym70,0,1,1,1,1,1,1,1,1
411,L1_ETTAsym80,0,1,1,1,1,1,1,1,1
413,L1_ETTAsym40_BptxAND,0,1,1,1,1,1,1,1,1
414,L1_ETTAsym50_BptxAND,0,1,1,1,1,1,1,1,1
415,L1_ETTAsym60_BptxAND,0,1,1,1,1,1,1,1,1
416,L1_ETTAsym70_BptxAND,0,1,1,1,1,1,1,1,1
417,L1_ETTAsym80_BptxAND,0,1,1,1,1,1,1,1,1
419,L1_ETTAsym40_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
420,L1_ETTAsym50_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
421,L1_ETTAsym60_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
422,L1_ETTAsym70_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
423,L1_ETTAsym80_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
424,L1_ETTAsym40_NotMinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
425,L1_ETTAsym50_NotMinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
426,L1_ETTAsym60_NotMinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
427,L1_ETTAsym70_NotMinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
428,L1_ETTAsym80_NotMinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
432,L1_ETT5_BptxAND,0,1,1,1,1,1,1,1,1
433,L1_ETT5_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
434,L1_ETT5_NotMinimumBiasHF2_OR,0,1,1,1,1,1,1,1,1
436,L1_ETT5_ETTAsym40_BptxAND,0,1,1,1,1,1,1,1,1
437,L1_ETT5_ETTAsym50_BptxAND,0,1,1,1,1,1,1,1,1
438,L1_ETT5_ETTAsym60_BptxAND,0,1,1,1,1,1,1,1,1
439,L1_ETT5_ETTAsym70_BptxAND,0,1,1,1,1,1,1,1,1
440,L1_ETT5_ETTAsym80_BptxAND,0,1,1,1,1,1,1,1,1
441,L1_ETT5_ETTAsym50_NotMinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
442,L1_ETT8_ETTAsym50_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
443,L1_ETT8_ETTAsym55_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
444,L1_ETT8_ETTAsym60_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
445,L1_ETT8_ETTAsym65_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
446,L1_ETT8_ETTAsym70_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
447,L1_ETT8_ETTAsym80_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
448,L1_ETT10_ETTAsym50_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
449,L1_ETT10_ETTAsym55_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
451,L1_ETT50_ETTAsym40_MinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
452,L1_ETT50_ETTAsym50_MinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
453,L1_ETT50_ETTAsym55_MinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
454,L1_ETT50_ETTAsym60_MinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
455,L1_ETT50_ETTAsym65_MinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
456,L1_ETT50_ETTAsym70_MinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
457,L1_ETT50_ETTAsym80_MinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
458,L1_ETT50_ETTAsym40_NotMinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
459,L1_ETT50_ETTAsym50_NotMinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
460,L1_ETT50_ETTAsym60_NotMinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
461,L1_ETT50_ETTAsym70_NotMinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
462,L1_ETT50_ETTAsym80_NotMinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
464,L1_ETT60_ETTAsym60_MinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
465,L1_ETT60_ETTAsym65_MinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
466,L1_ETT65_ETTAsym70_MinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
467,L1_ETT65_ETTAsym80_MinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
471,L1_ETT5_NotETT30_BptxAND,0,1,1,1,1,1,1,1,1
472,L1_ETT35_NotETT80_BptxAND,0,1,1,1,1,1,1,1,1
473,L1_ETT40_NotETT95_BptxAND,0,1,1,1,1,1,1,1,1
474,L1_ETT45_NotETT110_BptxAND,0,1,1,1,1,1,1,1,1
475,L1_ETT50_NotETT120_BptxAND,0,1,1,1,1,1,1,1,1
476,L1_ETT55_NotETT130_BptxAND,0,1,1,1,1,1,1,1,1
478,L1_NotETT20_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
479,L1_NotETT80_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
480,L1_NotETT95_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
481,L1_NotETT20_MinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
482,L1_NotETT80_MinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
483,L1_NotETT95_MinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
485,L1_NotETT20_MinimumBiasHF1_AND_BptxAND,0,1,1,1,1,1,1,1,1
486,L1_NotETT80_MinimumBiasHF1_AND_BptxAND,0,1,1,1,1,1,1,1,1
487,L1_NotETT95_MinimumBiasHF1_AND_BptxAND,0,1,1,1,1,1,1,1,1
488,L1_NotETT100_MinimumBiasHF1_AND_BptxAND,0,1,1,1,1,1,1,1,1
489,L1_NotETT150_MinimumBiasHF1_AND_BptxAND,0,1,1,1,1,1,1,1,1
490,L1_NotETT200_MinimumBiasHF1_AND_BptxAND,0,1,1,1,1,1,1,1,1
491,L1_NotETT110_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
492,L1_NotETT110_MinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
493,L1_NotETT150_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
494,L1_NotETT150_MinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
495,L1_Castor1,0,1,1,1,1,1,1,1,1
496,L1_CastorMediumJet,0,1,1,1,1,1,1,1,1
497,L1_CastorMediumJet_BptxAND,0,1,1,1,1,1,1,1,1
498,L1_CastorMediumJet_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
499,L1_CastorMediumJet_NotMinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
500,L1_CastorMediumJet_NotMinimumBiasHF2_AND_BptxAND,0,1,1,1,1,1,1,1,1
501,L1_CastorMediumJet_SingleMu0_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
502,L1_CastorMediumJet_SingleEG5_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
503,L1_CastorMuon,0,1,1,1,1,1,1,1,1
504,L1_CastorMuon_BptxAND,0,1,1,1,1,1,1,1,1
505,L1_CastorHighJet,0,1,1,1,1,1,1,1,1
506,L1_CastorHighJet_BptxAND,0,1,1,1,1,1,1,1,1
507,L1_CastorHighJet_MinimumBiasHF1_OR_BptxAND,0,1,1,1,1,1,1,1,1
508,L1_CastorHighJet_NotMinimumBiasHF2_AND_BptxAND,0,1,1,1,1,1,1,1,1
509,L1_CastorHighJet_NotMinimumBiasHF2_OR_BptxAND,0,1,1,1,1,1,1,1,1
510,L1_CastorHighJet_OR_MinimumBiasHF1_AND_BptxAND,0,1,1,1,1,1,1,1,1
511,L1_CastorHighJet_OR_MinimumBiasHF2_AND_BptxAND,0,1,1,1,1,1,1,1,1
